Iteration,Reward,Accumulative Reward
1069,0.36475313,400.26974
1070,0.37311718,400.64285
1071,0.36243156,401.00528
1072,0.37181243,401.3771
1073,0.3613583,401.73846
1074,0.35346296,402.09192
1075,0.3426121,402.43454
1076,0.34911886,402.78366
1077,0.3393955,403.12305
1078,0.33956677,403.46262
1079,0.3335922,403.7962
1080,0.32978117,404.12598
1081,0.3246116,404.4506
1082,0.29405448,404.74466
1083,0.3356163,405.08026
1084,0.30188867,405.38214
1085,0.34334543,405.7255
1086,0.35536426,406.08087
1087,0.3141811,406.39505
1088,0.3536195,406.74866
1089,0.35684934,407.1055
1090,0.33160296,407.4371
1091,0.36510143,407.80222
1092,0.3698282,408.17206
1093,0.30421525,408.4763
1094,0.36741233,408.8437
1095,0.36313155,409.20682
1096,0.36685714,409.57367
1097,0.37010407,409.9438
1098,0.38028,410.32407
1099,0.38105175,410.7051
1100,0.38193485,411.08704
1101,0.38036042,411.4674
1102,0.3848867,411.8523
1103,0.38478,412.23706
1104,0.37908518,412.61615
1105,0.38225225,412.9984
1106,0.3691612,413.36758
1107,0.38796002,413.75555
1108,0.37689474,414.13245
1109,0.3491926,414.48163
1110,0.38718408,414.8688
1111,0.38973543,415.25854
1112,0.39517605,415.65372
1113,0.40121534,416.05493
1114,0.39963552,416.45456
1115,0.41769147,416.87225
1116,0.41206765,417.28433
1117,0.35456416,417.6389
1118,0.40477678,418.04367
1119,0.40719202,418.45087
1120,0.40453145,418.8554
1121,0.3547294,419.21014
1122,0.422601,419.63275
1123,0.4318192,420.06458
1124,0.43238634,420.49695
1125,0.4369089,420.93387
1126,0.4435918,421.37747
1127,0.45619228,421.83368
1128,0.46242663,422.2961
1129,0.44133008,422.73746
1130,0.4617602,423.19922
1131,0.40301034,423.60223
1132,0.46612382,424.06836
1133,0.42946944,424.49783
1134,0.45659846,424.95444
1135,0.47496748,425.4294
1136,0.48015612,425.90958
1137,0.47617096,426.38574
1138,0.4751607,426.8609
1139,0.4703689,427.33127
1140,0.47655472,427.80783
1141,0.48410255,428.29193
1142,0.47647837,428.7684
1143,0.45045617,429.21887
1144,0.45747378,429.67636
1145,0.47270703,430.14908
1146,0.47661066,430.6257
1147,0.47238445,431.09808
1148,0.46928653,431.56738
1149,0.40471107,431.9721
1150,0.48006052,432.45218
1151,0.47672817,432.9289
1152,0.43210632,433.361
1153,0.4648954,433.8259
1154,0.4693153,434.29523
1155,0.4715985,434.7668
1156,0.45911497,435.22592
1157,0.0,435.22592
1158,0.0,435.22592
1159,0.0,435.22592
1160,0.0,435.22592
1161,0.0,435.22592
1162,0.0,435.22592
1163,0.4457356,435.67166
1164,0.36888987,436.04056
1165,0.43177676,436.47232
1166,0.0,436.47232
1167,0.41021618,436.88254
1168,0.3678561,437.2504
1169,0.39446595,437.64487
1170,0.4044308,438.0493
1171,0.4052789,438.45456
1172,0.33377942,438.78833
1173,0.37513715,439.16345
1174,0.3188258,439.48227
1175,0.31116575,439.79343
1176,0.37821993,440.17166
1177,0.37627316,440.54794
1178,0.30595863,440.8539
1179,0.36984926,441.22375
1180,0.3582493,441.582
1181,0.36118695,441.94318
1182,0.35256878,442.29575
1183,0.0,442.29575
1184,0.3522237,442.64798
1185,0.0,442.64798
1186,0.30261308,442.9506
1187,0.29934967,443.24994
1188,0.30099276,443.55093
1189,0.30843025,443.85938
1190,0.30893093,444.1683
1191,0.3032989,444.4716
1192,0.3103962,444.78198
1193,0.31784138,445.09982
1194,0.33067468,445.4305
1195,0.32724756,445.75775
1196,0.3314912,446.08923
1197,0.3500715,446.4393
1198,0.3472187,446.78653
1199,0.3505696,447.1371
1200,0.35781842,447.4949
1201,0.33595312,447.83087
1202,0.3508498,448.18173
1203,0.36311817,448.54486
1204,0.35912955,448.904
1205,0.33735904,449.24136
1206,0.35197845,449.59335
1207,0.34937933,449.94272
1208,0.3472846,450.29
1209,0.3616079,450.6516
1210,0.359149,451.01077
1211,0.35764167,451.3684
1212,0.3657034,451.7341
1213,0.3652848,452.0994
1214,0.37664154,452.47604
1215,0.35487235,452.8309
1216,0.37618268,453.2071
1217,0.35532358,453.5624
1218,0.36092404,453.92334
1219,0.35593945,454.27927
1220,0.36519566,454.64447
1221,0.37663177,455.0211
1222,0.37065074,455.39172
1223,0.37892133,455.77063
1224,0.37630245,456.14694
1225,0.38730574,456.53424
1226,0.38430175,456.91855
1227,0.3918081,457.31036
1228,0.4038716,457.71423
1229,0.38609153,458.1003
1230,0.39848974,458.4988
1231,0.40717578,458.90598
1232,0.39946637,459.30545
1233,0.3978307,459.70328
1234,0.4012101,460.1045
1235,0.39846164,460.50296
1236,0.3904921,460.89346
1237,0.41150048,461.30496
1238,0.40753824,461.7125
1239,0.39643255,462.10892
1240,0.39258853,462.5015
1241,0.39540905,462.8969
1242,0.38323048,463.28015
1243,0.3832692,463.66342
1244,0.38921213,464.05264
1245,0.3871985,464.43985
1246,0.38301533,464.82288
1247,0.38503984,465.20792
1248,0.38779047,465.5957
1249,0.38482088,465.98053
1250,0.35934716,466.33987
1251,0.37034425,466.7102
1252,0.38157582,467.09177
1253,0.3788766,467.47064
1254,0.3787233,467.84937
1255,0.37861013,468.22797
1256,0.38810372,468.61606
1257,0.37846667,468.99454
1258,0.37134746,469.36588
1259,0.37882993,469.7447
1260,0.3830247,470.12772
1261,0.38960317,470.51733
1262,0.37209117,470.88943
1263,0.37916392,471.2686
1264,0.38073882,471.64932
1265,0.37991694,472.02924
1266,0.38158602,472.41083
1267,0.38277036,472.7936
1268,0.38806257,473.18167
1269,0.39293903,473.57462
1270,0.39645374,473.97107
1271,0.39583197,474.3669
1272,0.39796066,474.76486
1273,0.39072797,475.15558
1274,0.4080422,475.56363
1275,0.4000551,475.96368
1276,0.40308148,476.36676
1277,0.40823236,476.775
1278,0.41366392,477.18866
1279,0.40417516,477.59283
1280,0.42021176,478.01303
1281,0.41771004,478.43076
1282,0.4166921,478.84744
1283,0.42411807,479.27158
1284,0.42844614,479.7
1285,0.43715742,480.13718
1286,0.4405534,480.57773
1287,0.45696244,481.0347
1288,0.44617665,481.48087
1289,0.47047243,481.95132
1290,0.46942595,482.42075
1291,0.46720356,482.88794
1292,0.4563279,483.34427
1293,0.4685657,483.81284
1294,0.450789,484.2636
1295,0.4708701,484.73447
1296,0.43776673,485.17224
1297,0.4568664,485.62912
1298,0.43228924,486.0614
1299,0.46925646,486.53067
1300,0.46333858,486.99402
1301,0.46909532,487.4631
1302,0.4539012,487.917
1303,0.48288888,488.39987
1304,0.4746091,488.87448
1305,0.46781114,489.3423
1306,0.472024,489.8143
1307,0.46950862,490.2838
1308,0.46504655,490.74887
1309,0.0,490.74887
1310,0.0,490.74887
1311,0.3473674,491.09625
1312,0.4117521,491.508
1313,0.4162885,491.9243
1314,0.4202223,492.3445
1315,0.39456975,492.73907
1316,0.3984158,493.13748
1317,0.43549427,493.57297
1318,0.44949916,494.02246
1319,0.4464329,494.4689
1320,0.38096192,494.84985
1321,0.40400118,495.25385
1322,0.42719904,495.68103
1323,0.40584514,496.08688
1324,0.3513238,496.4382
1325,0.0,496.4382
1326,0.28664237,496.72485
1327,0.35529137,497.08014
1328,0.37854987,497.45868
1329,0.3749516,497.83362
1330,0.30318534,498.1368
1331,0.3791211,498.51593
1332,0.39623702,498.91217
1333,0.41568214,499.32785
1334,0.42398885,499.75183
1335,0.4226791,500.1745
1336,0.44472778,500.61923
1337,0.45164913,501.0709
1338,0.42733276,501.49823
1339,0.44636157,501.94458
1340,0.46860445,502.41318
1341,0.46863133,502.8818
1342,0.46484107,503.34665
1343,0.4630737,503.80972
1344,0.46354374,504.27325
1345,0.44777194,504.72104
1346,0.39903724,505.1201
1347,0.46900144,505.58908
1348,0.46956512,506.05865
1349,0.47148126,506.53012
1350,0.47226402,507.00238
1351,0.48365736,507.48602
1352,0.4719927,507.958
1353,0.47566327,508.4337
1354,0.46091336,508.8946
1355,0.47094545,509.36554
1356,0.396738,509.76227
1357,0.47012806,510.2324
1358,0.41632435,510.6487
1359,0.47565845,511.12436
1360,0.4704234,511.5948
1361,0.47155786,512.06635
1362,0.46952927,512.5359
1363,0.48088735,513.0168
1364,0.4238598,513.4407
1365,0.4780899,513.91876
1366,0.47351116,514.3923
1367,0.47708172,514.8694
1368,0.4818579,515.35126
1369,0.48669294,515.83795
1370,0.48672694,516.3247
1371,0.4625557,516.7873
1372,0.48849544,517.2758
1373,0.44678518,517.7226
1374,0.5004118,518.223
1375,0.44951904,518.67255
1376,0.5077209,519.18024
1377,0.51450574,519.69476
1378,0.5176615,520.2124
1379,0.5302142,520.7426
1380,0.44280106,521.1854
1381,0.5262218,521.7117
1382,0.5293707,522.241
1383,0.4982884,522.7393
1384,0.42390183,523.1632
1385,0.0,523.1632
1386,0.29542816,523.4586
1387,0.29169872,523.7503
1388,0.3016624,524.05194
1389,0.3071938,524.35913
1390,0.3245773,524.6837
1391,0.32669133,525.01044
1392,0.32742956,525.3379
1393,0.33263,525.67053
1394,0.33458686,526.0051
1395,0.36033607,526.3655
1396,0.3457862,526.71124
1397,0.36592892,527.07715
1398,0.37631327,527.4535
1399,0.38007846,527.83356
1400,0.39604163,528.2296
1401,0.40750322,528.63715
1402,0.3969917,529.0341
1403,0.41225335,529.44635
1404,0.38414824,529.8305
1405,0.40371966,530.23425
1406,0.41010332,530.64435
1407,0.41551635,531.0599
1408,0.40864405,531.4685
1409,0.4197711,531.8883
1410,0.4132729,532.3016
1411,0.41741723,532.719
1412,0.4036506,533.1226
1413,0.40509143,533.5277
1414,0.37806758,533.90576
1415,0.40444273,534.3102
1416,0.4135005,534.7237
1417,0.38863066,535.1123
1418,0.41984254,535.53217
1419,0.40579575,535.938
1420,0.40608907,536.34406
1421,0.40465477,536.7487
1422,0.38725078,537.136
1423,0.41116163,537.5471
1424,0.42395484,537.97107
1425,0.4275668,538.3986
1426,0.43755916,538.8362
1427,0.42920563,539.2654
1428,0.44090635,539.7063
1429,0.4417414,540.148
1430,0.4531112,540.60114
1431,0.4539254,541.05505
1432,0.4486535,541.5037
1433,0.44462186,541.94836
1434,0.44519186,542.39355
1435,0.44189188,542.83545
1436,0.45214728,543.2876
1437,0.45770872,543.7453
1438,0.46727642,544.2126
1439,0.4645219,544.6771
1440,0.45943543,545.13654
1441,0.46449456,545.601
1442,0.45972005,546.0607
1443,0.45386517,546.5146
1444,0.4643346,546.97894
1445,0.46227553,547.4412
1446,0.46321014,547.9044
1447,0.4613316,548.3657
1448,0.46833548,548.83405
1449,0.46298993,549.29706
1450,0.44890514,549.746
1451,0.45855412,550.2045
1452,0.46388957,550.6684
1453,0.46100023,551.1294
1454,0.46247375,551.59186
1455,0.45627028,552.04816
1456,0.45545748,552.5036
1457,0.44907066,552.9527
1458,0.44826648,553.40094
1459,0.45337346,553.8543
1460,0.43596578,554.2903
1461,0.43707973,554.72736
1462,0.44676238,555.17413
1463,0.41752592,555.5917
1464,0.43598726,556.02765
1465,0.43439904,556.46204
1466,0.4347862,556.89685
1467,0.40484962,557.3017
1468,0.43059963,557.7323
1469,0.42586342,558.15814
1470,0.43431187,558.59247
1471,0.42697698,559.0195
1472,0.4262972,559.44574
1473,0.42167485,559.86743
1474,0.41882768,560.28625
1475,0.41781902,560.7041
1476,0.4192898,561.1234
1477,0.41531718,561.53876
1478,0.42702055,561.96576
1479,0.42215776,562.38794
1480,0.41810876,562.806
1481,0.41197315,563.218
1482,0.4247552,563.64276
1483,0.43183774,564.0746
1484,0.42900178,564.5036
1485,0.4276317,564.9312
1486,0.42804414,565.35925
1487,0.4391887,565.79846
1488,0.44290468,566.2414
1489,0.4456593,566.6871
1490,0.45048437,567.1376
1491,0.4480413,567.58563
1492,0.44500104,568.03064
1493,0.4484255,568.47906
1494,0.43699497,568.9161
1495,0.43604925,569.3521
1496,0.42215088,569.7743
1497,0.45594352,570.2302
1498,0.4304326,570.66064
1499,0.45814723,571.1188
1500,0.45935804,571.5781
1501,0.44263756,572.02075
1502,0.45789492,572.47864
1503,0.4582263,572.9369
1504,0.43812752,573.375
1505,0.45792288,573.83295
1506,0.44241846,574.2754
1507,0.4763687,574.7518
1508,0.47879472,575.2306
1509,0.4210666,575.6517
1510,0.4139396,576.0656
1511,0.4633406,576.52893
1512,0.4588231,576.98773
1513,0.45429268,577.442
1514,0.44337058,577.8854
1515,0.45117316,578.33655
1516,0.4369719,578.7735
1517,0.41996133,579.1935
1518,0.38956663,579.58307
1519,0.43537244,580.01843
1520,0.42590234,580.44434
1521,0.4100496,580.8544
1522,0.437188,581.29156
1523,0.45810995,581.7497
1524,0.37816784,582.12787
1525,0.4711506,582.599
1526,0.4490408,583.04803
1527,0.4365547,583.4846
1528,0.41660747,583.90125
1529,0.40470892,584.30597
1530,0.37140402,584.67737
1531,0.40825468,585.08563
1532,0.40438372,585.49
1533,0.3641042,585.85406
1534,0.39363372,586.2477
1535,0.0,586.2477
1536,0.37677252,586.62445
1537,0.36976257,586.9942
1538,0.3727106,587.3669
1539,0.35762283,587.7245
1540,0.3771036,588.10156
1541,0.38145474,588.48303
1542,0.38454905,588.86755
1543,0.40251493,589.2701
1544,0.39092857,589.661
1545,0.31851777,589.97955
1546,0.40228662,590.38184
1547,0.32748052,590.7093
1548,0.407164,591.11646
1549,0.4130901,591.52954
1550,0.0,591.52954
1551,0.28350705,591.81305
1552,0.27926946,592.09235
1553,0.2873441,592.3797
1554,0.2945375,592.67426
1555,0.2872394,592.9615
1556,0.2923842,593.25385
1557,0.3035231,593.5574
1558,0.32396254,593.88135
1559,0.32389188,594.20526
1560,0.3456677,594.5509
1561,0.3344216,594.8853
1562,0.34425208,595.22955
1563,0.34780872,595.57733
1564,0.34822258,595.92554
1565,0.3601376,596.28564
1566,0.35774693,596.6434
1567,0.36026534,597.00366
1568,0.34728405,597.35095
1569,0.3631006,597.71405
1570,0.34966433,598.0637
1571,0.34945974,598.4132
1572,0.35348108,598.76666
1573,0.35915828,599.1258
1574,0.3565837,599.48236
1575,0.3647656,599.8471
1576,0.35857874,600.2057
1577,0.37040046,600.5761
1578,0.365217,600.94135
1579,0.36224073,601.3036
1580,0.3706038,601.6742
1581,0.37473276,602.04895
1582,0.38002867,602.42896
1583,0.3817403,602.81067
1584,0.38316226,603.19385
1585,0.4000983,603.59393
1586,0.39453822,603.98846
1587,0.40074325,604.3892
1588,0.40520298,604.79443
1589,0.41016224,605.2046
1590,0.40686727,605.61145
1591,0.40165675,606.0131
1592,0.40191963,606.41504
1593,0.41422468,606.8293
1594,0.4144825,607.2438
1595,0.40720528,607.651
1596,0.42277706,608.0738
1597,0.43487388,608.50867
1598,0.42970672,608.93835
1599,0.43108124,609.36945
1600,0.43512127,609.80457
1601,0.43333304,610.2379
1602,0.42892227,610.6668
1603,0.43409815,611.1009
1604,0.43774226,611.53864
1605,0.42681333,611.96545
1606,0.42778683,612.39325
1607,0.42698348,612.82025
1608,0.42645502,613.2467
1609,0.42540658,613.6721
1610,0.430072,614.1022
1611,0.42216298,614.52435
1612,0.432331,614.95667
1613,0.43070257,615.3874
1614,0.42557603,615.813
1615,0.41634166,616.2293
1616,0.41142347,616.64075
1617,0.4168285,617.05756
1618,0.41379672,617.4714
1619,0.4098132,617.88116
1620,0.40071693,618.28186
1621,0.41040966,618.69226
1622,0.41086754,619.10315
1623,0.40695906,619.51013
1624,0.4083854,619.9185
1625,0.40853068,620.327
1626,0.0,620.327
1627,0.4095969,620.73663
1628,0.400243,621.1369
1629,0.400024,621.5369
1630,0.3955854,621.9325
1631,0.39325997,622.32574
1632,0.39096582,622.71674
1633,0.3992922,623.116
1634,0.37514752,623.49115
1635,0.37470508,623.86584
1636,0.0,623.86584
1637,0.0,623.86584
1638,0.37901103,624.2449
1639,0.37129465,624.61615
1640,0.37569594,624.9918
1641,0.36762697,625.35944
1642,0.37296897,625.7324
1643,0.36740822,626.09985
1644,0.37846693,626.47833
1645,0.37655768,626.8549
1646,0.38935205,627.24426
1647,0.36522397,627.6095
1648,0.3878434,627.9973
1649,0.4032032,628.4005
1650,0.39555746,628.7961
1651,0.38641644,629.1825
1652,0.39231202,629.5748
1653,0.4035441,629.9784
1654,0.4138425,630.3922
1655,0.40636125,630.7986
1656,0.39617753,631.19476
1657,0.37762144,631.5724
1658,0.37748736,631.9499
1659,0.39648655,632.3464
1660,0.40624225,632.7526
1661,0.41066107,633.16327
1662,0.39809543,633.56134
1663,0.41679946,633.97815
1664,0.39480957,634.373
1665,0.400964,634.7739
1666,0.37398192,635.1479
1667,0.39731753,635.5452
1668,0.39020416,635.9354
1669,0.39835602,636.3338
1670,0.38697225,636.72076
1671,0.39233986,637.1131
1672,0.33193862,637.445
1673,0.3792793,637.8243
1674,0.30691665,638.1312
1675,0.3870318,638.51825
1676,0.38580686,638.90405
1677,0.36335155,639.2674
1678,0.37782297,639.6452
1679,0.38903236,640.03424
1680,0.34486878,640.3791
1681,0.38176954,640.76086
1682,0.38042173,641.1413
1683,0.3877362,641.52905
1684,0.35966253,641.88873
1685,0.36577615,642.2545
1686,0.38854966,642.64307
1687,0.34232542,642.9854
1688,0.39990157,643.3853
1689,0.40428844,643.7896
1690,0.39722112,644.1868
1691,0.39629024,644.5831
1692,0.39187562,644.975
1693,0.36162248,645.3366
1694,0.36047223,645.6971
1695,0.38256404,646.07965
1696,0.34682122,646.42645
1697,0.38392362,646.81036
1698,0.3859345,647.1963
1699,0.3797264,647.576
1700,0.3681596,647.94415
1701,0.33771023,648.28186
1702,0.3207055,648.60254
1703,0.35831717,648.9609
1704,0.3738169,649.3347
1705,0.38229603,649.71704
1706,0.37679625,650.0938
1707,0.3431937,650.437
1708,0.32861546,650.7656
1709,0.0,650.7656
1710,0.0,650.7656
1711,0.0,650.7656
1712,0.35370377,651.1193
1713,0.36047998,651.4798
1714,0.341009,651.8208
1715,0.362904,652.1837
1716,0.3616986,652.5454
1717,0.0,652.5454
1718,0.3653618,652.91077
1719,0.37743703,653.2882
1720,0.3639732,653.65216
1721,0.3542124,654.00635
1722,0.4049428,654.4113
1723,0.3723988,654.7837
1724,0.39772162,655.1814
1725,0.38573408,655.56714
1726,0.39820367,655.96533
1727,0.40035155,656.36566
1728,0.40438148,656.77
1729,0.4059105,657.1759
1730,0.3980874,657.574
1731,0.40509403,657.97906
1732,0.40630016,658.3854
1733,0.38799763,658.7734
1734,0.39546728,659.1688
1735,0.41046464,659.5793
1736,0.40696046,659.98627
1737,0.3910941,660.3774
1738,0.39302415,660.7704
1739,0.3732571,661.1436
1740,0.38661155,661.5302
1741,0.3866716,661.9169
1742,0.39730552,662.31415
1743,0.39608315,662.7102
1744,0.3929243,663.10315
1745,0.403678,663.50684
1746,0.40632102,663.91315
1747,0.39879555,664.31195
1748,0.39589313,664.7078
1749,0.37662968,665.0845
1750,0.38159576,665.46606
1751,0.39634556,665.8624
1752,0.3882578,666.2507
1753,0.3996426,666.6503
1754,0.40764824,667.058
1755,0.39984453,667.4578
1756,0.3858349,667.8437
1757,0.39206144,668.2358
1758,0.38975152,668.62555
1759,0.3884338,669.014
1760,0.37754375,669.39154
1761,0.3782189,669.7698
1762,0.37371492,670.1435
1763,0.35514823,670.49866
1764,0.36821765,670.8669
1765,0.36452687,671.2314
1766,0.3605162,671.5919
1767,0.36367404,671.95557
1768,0.35998592,672.31555
1769,0.34573123,672.66125
1770,0.33404073,672.9953
1771,0.3342143,673.3295
1772,0.33069015,673.6602
1773,0.33318156,673.9934
1774,0.3262901,674.3197
1775,0.33571854,674.6554
1776,0.32754353,674.9829
1777,0.31816489,675.3011
1778,0.31063876,675.61176
1779,0.31682262,675.9286
1780,0.32078516,676.2494
1781,0.32004905,676.56946
1782,0.31517056,676.88464
1783,0.30380017,677.1884
1784,0.3097666,677.49817
1785,0.31650886,677.8147
1786,0.30824554,678.1229
1787,0.30160004,678.4245
1788,0.31679952,678.7413
1789,0.29026604,679.03156
1790,0.30974114,679.3413
1791,0.31190848,679.6532
1792,0.31537625,679.96857
1793,0.31385022,680.2824
1794,0.31602532,680.59845
1795,0.32347196,680.92194
1796,0.3280302,681.24994
1797,0.3311418,681.58105
1798,0.33285162,681.9139
1799,0.33536083,682.24927
1800,0.35004094,682.5993
1801,0.34651577,682.9458
1802,0.35191888,683.2977
1803,0.3462051,683.6439
1804,0.35142082,683.99536
1805,0.3519772,684.34735
1806,0.3557848,684.7031
1807,0.34495932,685.0481
1808,0.35448897,685.4026
1809,0.3473872,685.75
1810,0.35442913,686.10443
1811,0.34249505,686.4469
1812,0.3475333,686.79443
1813,0.34485602,687.1393
1814,0.34160206,687.4809
1815,0.3433521,687.8242
1816,0.34593347,688.17017
1817,0.34483364,688.515
1818,0.35297483,688.868
1819,0.34761998,689.2156
1820,0.34493616,689.5605
1821,0.34514752,689.90564
1822,0.3361796,690.2418
1823,0.3124234,690.55426
1824,0.31766868,690.87195
1825,0.3243264,691.1963
1826,0.3210747,691.51733
1827,0.31359884,691.83093
1828,0.3124082,692.1433
1829,0.31116664,692.45447
1830,0.3124258,692.7669
1831,0.30901834,693.0759
1832,0.29994404,693.37585
1833,0.30700237,693.68286
1834,0.30550307,693.98834
1835,0.31102127,694.2994
1836,0.31088993,694.6103
1837,0.3101319,694.9204
1838,0.3101769,695.2306
1839,0.30323333,695.5338
1840,0.30490094,695.8387
1841,0.31092983,696.1496
1842,0.3101203,696.4597
1843,0.30239955,696.76215
